"","s.Historic","s.Restored","s.Salt_Pond","index","stat","p.value"
"3716",0,1,0,2,0.599156801326902,0.0038
"3717",1,0,0,1,0.712115371674786,1e-04
"3718",0,1,0,2,0.800566793794896,1e-04
"3720",0,1,0,2,0.8402423469809,1e-04
"3721",0,1,0,2,0.738362445625377,1e-04
"3722",1,0,0,1,0.864965531813516,1e-04
"3724",0,1,0,2,0.678950478448677,1e-04
"3725",0,1,0,2,0.556200070813768,2e-04
"3726",0,1,0,2,0.372033502582354,0.0046
"3727",0,0,1,3,0.630605930218473,0.001
"3728",1,0,0,1,0.593723572577322,1e-04
"3729",0,1,0,2,0.763423875440585,1e-04
"3730",1,0,0,1,0.478167949937642,0.0523
"3732",0,1,0,2,0.842901818912677,1e-04
"3733",1,0,0,1,0.440079439875286,1e-04
"3735",1,0,0,1,0.69124587760373,1e-04
"3736",0,1,0,2,0.560223489797038,0.0011
"3737",1,0,0,1,0.552802847360706,0.0024
"3738",0,1,0,2,0.308176233302401,0.3661
"3740",0,1,0,2,0.929056545985102,1e-04
"3741",1,0,0,1,0.434061584941947,1e-04
"3743",1,0,0,1,0.565774334260812,1e-04
"3744",0,1,0,2,0.76440527357172,4e-04
"3745",1,0,0,1,0.366637174918122,1e-04
"3746",0,0,1,3,0.582858900690394,0.0096
"3747",0,1,0,2,0.602259882071018,0.0027
"3748",1,0,0,1,0.380840003968828,0.1168
"3749",1,0,0,1,0.632379381323786,2e-04
"3750",0,1,0,2,0.56324171042769,0.001
"3751",0,1,0,2,0.431877727717251,0.0901
"3752",0,1,0,2,0.749516745940544,1e-04
"3753",0,1,0,2,0.779135253629577,1e-04
"3755",0,0,1,3,0.413393174604356,0.0674
"3756",1,0,0,1,0.441268778037937,2e-04
"3757",1,0,0,1,0.512766025868791,2e-04
"3758",1,1,0,4,0.378175279712603,0.2351
"3759",0,1,0,2,0.410296487188834,0.0018
"3760",0,1,0,2,0.773584288091522,1e-04
"3761",1,0,0,1,0.527126447468452,0.0023
"3762",1,0,0,1,0.57574294207109,6e-04
"3763",1,0,0,1,0.512452864561375,0.0291
"3765",1,0,0,1,0.474222315542423,1e-04
"3766",1,1,0,4,0.26256548776218,0.7055
"3767",0,1,0,2,0.828003036047672,3e-04
"3768",1,0,0,1,0.719019052666295,1e-04
"3769",1,1,0,4,0.630311268787302,0.0056
"3771",0,1,0,2,0.856103856008619,1e-04
"3772",1,0,0,1,0.491811413656261,0.0025
"3773",1,0,0,1,0.678023374546759,1e-04
"3774",1,0,0,1,0.793523707590725,1e-04
"3775",0,1,0,2,0.342997170285018,0.498
"3776",0,0,1,3,0.563179833268524,0.0113
"3777",1,0,0,1,0.571459229428688,0.0024
"3778",0,1,0,2,0.574638303843419,1e-04
"3780",0,1,0,2,0.641793505793299,1e-04
"3782",1,0,0,1,0.619811851227368,0.0021
"3783",0,1,0,2,0.892914555248725,1e-04
"3784",1,0,0,1,0.508985227014481,0.0012
"3785",0,1,0,2,0.895362273608723,1e-04
"3786",1,1,0,4,0.32075614021936,0.2974
"3788",1,0,0,1,0.579949351480156,7e-04
"3789",0,1,0,2,0.569938172215,0.0072
"3790",0,1,0,2,0.850656354466469,1e-04
"3791",1,0,0,1,0.653452300278554,0.0023
"3792",0,1,0,2,0.708070034967507,1e-04
"3794",0,1,0,2,0.617872753948388,0.0048
"3795",0,1,0,2,0.584895172770365,0.008
"3796",1,0,0,1,0.449856291479465,0.0197
"3797",1,0,0,1,0.61415522706393,7e-04
"3798",1,0,0,1,0.386858940783552,0.004
"3799",1,0,0,1,0.306666907932396,0.5025
"3801",1,0,0,1,0.616479974623574,2e-04
"3802",0,0,1,3,0.28411090359483,0.5185
"3803",1,0,0,1,0.885216454286191,1e-04
"3804",1,1,0,4,0.366544490377863,0.1635
"3805",0,1,0,2,0.664572174427248,0.0023
"3806",1,0,0,1,0.663406373810019,0.0021
"3807",1,0,0,1,0.754696680528035,6e-04
"3808",0,1,0,2,0.613371933056022,2e-04
"3809",0,1,0,2,0.802751195777284,1e-04
"3810",0,1,0,2,0.728378226476417,2e-04
"3811",1,0,0,1,0.451861418396927,2e-04
"3813",1,0,0,1,0.636043426995154,2e-04
"3814",0,1,0,2,0.683784782865275,1e-04
"3816",0,1,1,6,0.491225626236746,0.0421
"3817",1,0,0,1,0.727880162866741,1e-04
"3818",0,1,0,2,0.639294316599498,2e-04
"3822",0,0,1,3,0.411063550820671,0.0652
"3823",1,0,0,1,0.483758253322605,0.0316
"3824",0,1,0,2,0.493505835444535,0.0158
"3825",1,0,0,1,0.452131694006991,0.0025
"3826",1,0,0,1,0.503828975161968,0.0021
"3827",1,0,1,5,0.368374360949997,0.1717
"3828",0,1,0,2,0.898327295140103,1e-04
"3829",0,1,0,2,0.121651171144992,0.8587
"3832",0,0,1,3,0.636597259843243,0.0055
"3833",0,0,1,3,0.459592645747096,0.0535
"3834",1,0,0,1,0.649372381229674,0.0052
"3835",0,1,0,2,0.684521980137133,3e-04
"3838",0,1,0,2,0.835166790419482,1e-04
"3839",1,0,0,1,0.570506516572979,0.0059
"3840",0,1,0,2,0.707977181174102,1e-04
"3841",0,0,1,3,0.329803677340335,0.2305
"3842",0,0,1,3,0.749161982156967,4e-04
"3843",1,0,0,1,0.657979662248291,2e-04
"3844",0,1,0,2,0.75937628716119,1e-04
"3845",0,1,0,2,0.415469740138432,0.0367
"3846",1,0,0,1,0.368066510266472,0.0025
"3847",0,0,1,3,0.299389235883729,0.5064
"3848",0,0,1,3,0.54618310096535,0.017
"3851",1,0,0,1,0.638428904502807,0.0064
"3852",0,1,0,2,0.74281423577014,1e-04
"3853",0,0,1,3,0.708024559252635,0.001
"3854",1,0,0,1,0.464432887779436,0.0186
"3855",0,1,0,2,0.821958356480886,1e-04
"3856",0,1,0,2,0.717998830075374,1e-04
"3857",0,1,0,2,0.420469186807101,0.0301
"3858",0,1,0,2,0.552288267573728,1e-04
"3859",0,1,0,2,0.901065637209854,1e-04
"3860",0,1,0,2,0.59259429591338,1e-04
"3861",0,0,1,3,0.621290534721733,0.0016
"3862",1,0,0,1,0.690765849426818,2e-04
"3863",1,0,0,1,0.708528261965855,0.001
"3865",0,1,0,2,0.474172392680185,3e-04
"3866",0,1,0,2,0.831269631719648,2e-04
"3867",0,1,0,2,0.745250605964593,2e-04
"3868",0,1,0,2,0.51562999330447,3e-04
"3869",0,1,0,2,0.460761162202247,0.0615
"3870",0,1,0,2,0.786658523396772,4e-04
"3871",1,0,0,1,0.467845544470974,0.032
"3872",1,0,0,1,0.529731980378118,0.003
"3873",1,0,0,1,0.405322180158136,0.0025
"3874",0,1,0,2,0.593943307648369,1e-04
"3875",0,1,0,2,0.679153107376116,1e-04
"3876",1,0,0,1,0.636525825295342,0.0035
"3878",1,0,0,1,0.348642649161912,0.1903
"3880",1,0,0,1,0.430632013991946,1e-04
"3881",0,1,0,2,0.881578380842716,1e-04
"3882",1,0,0,1,0.636581514542219,6e-04
"3883",0,1,0,2,0.358997548449876,0.1755
"3884",1,1,0,4,0.382696755770074,0.1684
"3885",0,1,0,2,0.410085582252236,0.0059
"3886",0,0,1,3,0.409650564071963,0.0906
"3888",1,0,0,1,0.425057841122979,0.0186
"3889",1,1,0,4,0.418561971264091,0.1043
"3890",1,0,0,1,0.705126170007109,1e-04
"3892",1,0,0,1,0.473355834747634,2e-04
"3896",1,0,0,1,0.653127195502709,1e-04
"3897",1,0,0,1,0.31214566266133,0.5008
"3898",0,1,0,2,0.708225781999296,1e-04
"3900",1,1,0,4,0.417381844061781,0.1085
"3904",0,1,0,2,0.733163412917848,1e-04
"3905",1,1,0,4,0.369739424492698,0.2294
"3906",0,1,0,2,0.496587628881673,0.004
"3908",0,1,0,2,0.8505620078418,1e-04
"3909",0,1,0,2,0.610924441487115,0.0027
"3910",0,1,0,2,0.609847716175658,0.0042
"3913",1,0,0,1,0.556791489297848,2e-04
"3914",1,0,0,1,0.530215785317523,0.0021
"3915",0,0,1,3,0.699510055720791,7e-04
"3916",1,0,0,1,0.77959859350999,2e-04
"3918",0,0,1,3,0.471466378791425,0.0285
"3919",1,0,0,1,0.684955918734717,0.0023
"3920",0,1,0,2,0.914947003875327,1e-04
"3922",0,1,0,2,0.850195987203416,1e-04
"3923",0,1,0,2,0.584718264346147,1e-04
"3925",0,0,1,3,0.479445414478508,0.0161
"3926",0,1,0,2,0.522438325589815,0.0117
"3927",1,0,0,1,0.352895183401176,0.0207
"3928",0,1,0,2,0.474278399311188,0.0247
"3929",1,0,0,1,0.772914872114093,1e-04
"3930",0,0,1,3,0.749689093358292,3e-04
"3931",0,1,0,2,0.795834825801268,1e-04
"3933",0,1,0,2,0.718644472802259,1e-04
"3934",1,0,0,1,0.681307520614344,2e-04
"3935",0,1,0,2,0.654061719546586,1e-04
"3936",1,0,0,1,0.319979390346085,0.492
"3938",0,1,0,2,0.4393621672051,0.0805
"3939",1,0,0,1,0.719059436498205,2e-04
"3940",0,1,0,2,0.745438071200226,1e-04
"3941",1,0,0,1,0.385095090165495,0.0056
"3942",0,1,0,2,0.729941654278123,1e-04
"3943",0,1,0,2,0.633845426824052,0.0045
"3944",0,0,1,3,0.339709765679009,0.2311
"3946",0,0,1,3,0.560812114073875,0.0049
"3947",0,0,1,3,0.31897143279386,0.2279
"3948",0,1,0,2,0.732787273056139,1e-04
"3950",0,1,0,2,0.729706433039095,1e-04
"3951",1,0,0,1,0.476240169514918,0.0018
"3953",1,1,0,4,0.491684055417723,0.04
"3954",1,0,0,1,0.562470254795046,1e-04
"3955",1,0,0,1,0.744118679893303,2e-04
"3957",0,1,0,2,0.451259779424769,0.034
"3958",1,0,0,1,0.499812476518002,0.0061
"3959",0,1,0,2,0.815930582008088,2e-04
"3960",1,0,0,1,0.532200353069728,1e-04
"3961",0,0,1,3,0.781583911332744,4e-04
"3962",1,1,0,4,0.391669512127882,0.1259
"3963",0,0,1,3,0.528420565980751,0.0221
"3965",0,1,1,6,0.409577410254503,0.1146
"3966",1,0,0,1,0.626323988976098,0.0021
"3967",1,0,0,1,0.613675422795903,0.0021
"3968",0,0,1,3,0.711223607381713,0.0014
"3969",1,0,0,1,0.421837730156046,0.1029
"3970",0,1,0,2,0.806205530448718,1e-04
"3971",0,1,0,2,0.651722164687275,1e-04
"3972",0,0,1,3,0.504118636885922,0.0321
"3973",1,0,0,1,0.361953234941271,0.0448
"3974",0,0,1,3,0.544880538094416,0.0057
"3975",0,0,1,3,0.547763584460044,0.0177
"3978",1,0,0,1,0.336884971601126,0.2604
"3980",0,1,0,2,0.677055570359197,1e-04
"3981",1,0,0,1,0.637348132194191,2e-04
"3982",1,0,0,1,0.357612435576959,0.1155
"3984",0,0,1,3,0.519390894811792,0.0184
"3986",1,0,0,1,0.54413214461067,0.0197
"3987",1,0,0,1,0.479649553454069,1e-04
"3988",0,0,1,3,0.458709333919149,0.0687
"3989",1,0,0,1,0.701551071596499,6e-04
"3990",0,1,0,2,0.857378780844349,1e-04
"3991",1,0,0,1,0.791455000091392,2e-04
"3992",0,1,0,2,0.750341273277462,2e-04
"3993",1,0,0,1,0.64124724883655,0.0035
"3994",1,1,0,4,0.384320847682279,0.1499
"3995",0,1,0,2,0.603926750650232,1e-04
"3996",0,1,0,2,0.707662436387219,1e-04
"3997",0,0,1,3,0.683862621725901,0.0013
"3998",0,0,1,3,0.680313589019418,0.0018
"3999",1,0,1,5,0.382595969904958,0.1837
"4000",0,1,0,2,0.49947695233626,2e-04
"4002",0,1,1,6,0.441296467025456,0.0823
"4003",1,0,0,1,0.367879150860042,0.0684
"4004",0,0,1,3,0.273234940644435,0.6694
"4005",0,1,0,2,0.599351260361814,3e-04
"4006",0,0,1,3,0.52282628560542,0.028
"4007",1,0,0,1,0.749773709818288,1e-04
"4008",0,1,0,2,0.765167601515522,1e-04
"4010",0,1,0,2,0.622975912911009,1e-04
"4011",1,0,0,1,0.446651684808828,7e-04
"4012",0,1,0,2,0.550947580593332,0.0013
"4014",0,1,0,2,0.70668826791068,1e-04
"4019",0,1,0,2,0.750790230165276,1e-04
"4020",1,0,0,1,0.663687026317249,2e-04
"4021",1,0,0,1,0.346820070052027,0.1999
"4022",1,0,0,1,0.399514890388179,0.1134
"4024",0,1,0,2,0.695429561514512,1e-04
"4026",1,0,0,1,0.589637665593724,1e-04
"4027",0,1,0,2,0.607948957806262,0.0092
"4028",1,1,0,4,0.507502197648514,0.0238
"4029",1,0,0,1,0.577568454271778,0.0021
"4030",0,1,0,2,0.469696386027,0.0342
"4031",0,1,0,2,0.466965599154019,8e-04
"4032",0,1,0,2,0.759829754942853,1e-04
"4033",0,1,0,2,0.711190780024583,1e-04
"4034",0,1,0,2,0.506762017696731,7e-04
"4035",1,0,0,1,0.496601767027418,2e-04
"4036",1,0,0,1,0.641843670759404,0.0018
"4037",0,1,0,2,0.839453526387696,1e-04
"4038",0,1,0,2,0.622978491536762,2e-04
"4039",1,0,0,1,0.372068118489369,0.0118
"4040",1,0,0,1,0.402139153234909,0.0035
"4042",0,1,0,2,0.373313085600416,0.1134
"4043",1,0,0,1,0.568991111071735,2e-04
"4044",1,1,0,4,0.272096391297839,0.5904
"4045",0,1,0,2,0.722574257894579,8e-04
"4046",0,1,0,2,0.68810747566134,4e-04
"4047",0,1,0,2,0.908082484961459,1e-04
"4048",0,1,0,2,0.595044503428108,0.001
"4049",0,1,0,2,0.342997170285018,0.498
"4050",0,1,0,2,0.784940094760384,1e-04
"4051",0,1,0,2,0.417532606434082,0.1092
"4052",1,0,0,1,0.527232221319406,1e-04
"4053",0,1,0,2,0.782769788674795,6e-04
"4054",0,1,0,2,0.767974539958886,1e-04
"4055",1,0,0,1,0.371319707372001,0.0359
"4056",0,1,0,2,0.478379359249591,0.072
"4057",0,1,0,2,0.822870594400728,1e-04
"4058",1,0,0,1,0.414925589536894,0.1094
"4060",0,1,1,6,0.329726501924492,0.2783
"4061",0,0,1,3,0.271150324460646,0.6713
"4062",1,0,0,1,0.693007213852325,1e-04
"4063",1,0,0,1,0.353208274308148,0.0023
"4064",0,1,0,2,0.900076599977129,1e-04
"4065",1,0,0,1,0.358882441738426,0.1755
"4066",1,0,0,1,0.441329304141344,0.0285
"4069",0,1,0,2,0.675220367631319,1e-04
"4070",1,0,0,1,0.384760040420347,0.0667
"4071",0,1,0,2,0.856046164143059,1e-04
"4073",1,0,0,1,0.802487163393058,1e-04
"4075",0,0,1,3,0.285703585822293,0.4475
"4077",0,1,0,2,0.652765634333839,1e-04
"4078",1,0,0,1,0.529005295862835,1e-04
"4079",0,0,1,3,0.413820281043102,0.0741
"4080",0,1,0,2,0.753904815889559,3e-04
"4082",1,0,0,1,0.661521641269429,7e-04
"4084",0,0,1,3,0.261593234444456,0.5358
"4085",1,0,0,1,0.44560609489657,0.0186
"4086",1,0,0,1,0.687808863953285,2e-04
"4087",0,1,0,2,0.421628335901506,0.0346
"4089",1,0,0,1,0.501490090714355,0.0035
"4090",0,1,0,2,0.797124415553357,1e-04
"4091",1,0,0,1,0.62644651941018,2e-04
"4092",1,0,0,1,0.650846741773035,2e-04
"4093",0,1,0,2,0.675212588708039,1e-04
"4094",0,1,0,2,0.839821018400656,1e-04
"4095",0,1,0,2,0.754969607349338,3e-04
"4097",0,1,0,2,0.543323693400086,0.0036
"4098",1,0,0,1,0.499501514616318,0.0026
"4100",1,0,0,1,0.520235281624112,0.0021
"4101",1,0,0,1,0.743281217965837,6e-04
"4102",0,0,1,3,0.399143213787141,0.1568
"4105",1,0,0,1,0.420158287657054,0.0192
"4106",1,0,0,1,0.802951481871073,1e-04
"4107",0,1,0,2,0.430681770096005,0.0314
"4108",0,1,0,2,0.743796041964309,1e-04
"4109",1,0,0,1,0.583938718411995,7e-04
"4111",0,1,0,2,0.551966851914881,0.0032
"4112",0,1,0,2,0.862638518483246,1e-04
"4113",1,0,0,1,0.79135186279548,2e-04
"4114",1,0,0,1,0.431504892886358,0.0194
"4115",1,0,0,1,0.626999371414985,1e-04
"4116",1,0,0,1,0.44903901413285,1e-04
"4117",0,1,0,2,0.824911693227511,1e-04
"4118",1,0,0,1,0.389196860563357,0.2138
"4120",1,0,0,1,0.730200651975099,2e-04
"4121",1,0,0,1,0.745334613171329,1e-04
"4122",0,1,0,2,0.509144579256107,0.0019
"4124",0,0,1,3,0.411928001103009,0.0681
"4125",0,1,0,2,0.575786144130447,2e-04
"4127",1,0,0,1,0.449677378481004,0.0035
"4128",0,0,1,3,0.62977077905607,2e-04
"4129",0,0,1,3,0.330050930421322,0.2552
"4130",0,1,0,2,0.464741159632856,1e-04
"4131",0,1,0,2,0.738663343078935,1e-04
"4132",1,0,0,1,0.407014505987892,0.0038
"4133",0,1,0,2,0.424896298832582,1e-04
"4134",0,0,1,3,0.527357857149909,0.0025
"4136",0,0,1,3,0.262749377577683,0.52
"4137",0,1,0,2,0.586011357375033,1e-04
"4138",0,1,0,2,0.511352777705969,0.0244
"4140",1,0,0,1,0.348415172376212,0.0025
"4141",1,1,0,4,0.553777000832287,0.0149
"4142",1,0,0,1,0.772167937168551,1e-04
"4144",1,0,0,1,0.423634563118501,0.0071
"4146",0,0,1,3,0.650378023339194,0.0014
"4147",1,0,0,1,0.603964895684923,0.0023
"4148",0,1,0,2,0.660422777697604,1e-04
"4149",0,1,0,2,0.965665823436292,1e-04
"4150",0,1,0,2,0.688055801289641,0.0019
"4151",1,0,0,1,0.630811323756577,1e-04
"4153",0,1,0,2,0.549768883521008,0.0221
"4155",1,0,0,1,0.581710628088151,0.0137
"4156",1,0,0,1,0.518523816143325,1e-04
"4158",1,1,0,4,0.507201036797454,0.0298
"4160",0,1,0,2,0.796109146290006,1e-04
"4162",0,1,0,2,0.636970509450464,1e-04
"4164",0,0,1,3,0.727272928205986,7e-04
"4165",0,1,0,2,0.717698404166089,1e-04
"4166",1,0,0,1,0.684258773502893,6e-04
"4167",0,0,1,3,0.647373333579088,0.0035
"4168",1,0,0,1,0.545880620355148,0.0096
"4169",1,0,0,1,0.352896327882916,0.021
"4170",1,0,0,1,0.517178940821917,0.0045
"4171",0,1,0,2,0.805289539057976,1e-04
"4172",1,0,0,1,0.599800483876027,1e-04
"4173",0,1,0,2,0.629444916881315,1e-04
"4174",1,1,0,4,0.53680098918819,0.0243
"4175",0,1,0,2,0.60413385976538,3e-04
"4179",0,1,0,2,0.703745219585769,1e-04
"4180",0,1,0,2,0.78923956913946,1e-04
"4181",0,1,0,2,0.817782864599115,3e-04
"4182",0,0,1,3,0.503864231637638,0.0532
"4183",1,0,0,1,0.673887618324696,6e-04
"4184",1,0,0,1,0.648006118333151,0.0037
"4185",1,0,0,1,0.364238354993957,0.0197
"4187",0,1,0,2,0.8158985525665,1e-04
"4188",0,0,1,3,0.286395227704149,0.5469
"4194",0,1,0,2,0.400929547005183,0.1112
"4196",1,1,0,4,0.427322917347322,0.0623
"4198",1,1,0,4,0.309604741243873,0.379
"4200",1,0,0,1,0.457971371919182,9e-04
"4202",0,1,0,2,0.643069139097214,2e-04
"4203",0,1,0,2,0.757832529203557,2e-04
"4206",1,0,0,1,0.489461338715857,1e-04
"4207",0,1,0,2,0.608160201433668,0.0086
"4209",1,0,0,1,0.379409489225502,0.0176
"4210",1,0,0,1,0.723721756702192,2e-04
"4211",0,1,0,2,0.749204256586226,2e-04
"4212",0,1,0,2,0.56027720993518,2e-04
"4214",0,1,0,2,0.66112656571113,4e-04
"4215",0,1,0,2,0.824452441507048,1e-04
"4216",1,0,0,1,0.410300882308113,0.0035
"4217",1,0,0,1,0.815517518473627,1e-04
"4218",0,1,0,2,0.740161638824961,1e-04
"4220",0,0,1,3,0.524297508235451,0.006
"4221",0,1,0,2,0.449272954747533,2e-04
"4222",1,1,0,4,0.292557484090453,0.3394
"4225",0,1,0,2,0.948165775321291,1e-04
"4226",0,1,0,2,0.554137460483125,9e-04
"4227",1,0,0,1,0.344963714818022,0.1043
"4230",0,1,0,2,0.792513513676746,1e-04
"4231",1,1,0,4,0.661620285338803,0.005
"4232",0,1,0,2,0.916167861966286,1e-04
"4233",1,0,0,1,0.590658492564008,0.004
"4234",0,1,0,2,0.574531923301088,4e-04
"4235",0,1,0,2,0.865500162114577,1e-04
"4236",0,1,0,2,0.462696476105299,0.0343
