#OTU_ID	R2A_A_D1	R2A_A_D2	R2A_B_D1	R2A_B_D2	R2A_C_D1	R2A_C_D2	SF2_A_D1	SF2_A_D2	SF2_B_D1	SF2_B_D2	SF2_C_D1	SF2_C_D2	R1_A_D1	R1_A_D2	R1_B_D1	R1_B_D2	R1_C_D1	R1_C_D2	R2_A_D1	R2_A_D2	R2_B_D1	R2_B_D2	R2_C_D1	R2_C_D2
2387	0	6.155442307	3.290708096	0	4.268101508	0	0	0	0.857111433	1.098826352	0	0	8.973748544	16.34504199	12.87140117	20.10193758	36.76252824	11.57529897	9.492688111	3.225473132	10.51170929	9.627184943	18.80213981	1.810140426
2388	9.383240307	66.47877691	12.50469077	3.489762273	288.0968518	81.41161982	0	0	0	1.098826352	0	0	0	0	0	0	0	0	0	0	0	0	0	0.452535106
2389	1.172905038	61.55442307	23.03495667	80.26453228	236.8796337	0	20.95328488	2.76521031	0.857111433	1.098826352	2.241239028	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
2390	0	0	0	0	0	0	0	0	0	0	0	1.486853489	6.409820388	15.38356893	10.83907467	11.63796386	27.82029164	0	10.28374545	2.150315421	17.20097884	1.132609993	77.77248738	1.357605319
2391	4.105167634	0	7.239557812	0	0	0	77.82648669	5.530420621	11.14244863	10.98826352	10.45911546	7.434267447	8.973748544	2.884419175	1.354884333	0	3.974327378	0.578764949	1.582114685	9.318033493	8.122684454	4.530439973	8.546427184	14.0285883
2392	100.2833808	14.77306154	11.18840753	13.95904909	6.402152262	18.09147107	2.993326411	0	3.428445732	1.098826352	11.20619514	5.947413958	0	0	0	0	0	0	0	0.358385904	0	0	0	0
2393	8.210335269	1.231088461	1.316283239	0	4.268101508	0	98.77977156	106.460597	13.71378293	16.48239528	44.82478056	22.30280234	0	0	0	0	0	0	0	0	0	0	0	0
2394	0	0	0	76.77477	0	0	0	8.295630931	36.85579162	46.1507068	14.19451384	121.9219861	0	0	0	0	0	0	0	7.167718071	0	0	0	0.452535106
2395	0	147.7306154	0.658141619	38.387385	151.5176035	126.6402975	0	0	0.857111433	0	0	1.486853489	0	0	0	0	0	0	0.791057343	0	2.389024839	2.265219987	0	0
2396	0.586452519	0	0	0	0	0	0	0	5.142668599	9.889437171	0.747079676	4.460560468	0	0	0	0	0	0.578764949	0	67.73493577	3.344634775	0	1.709285437	6.788026597
2397	19.35293313	116.9534038	44.75363011	17.44881136	66.15557338	9.045735536	0	0	0	0	0	0	0	0	0	0	0	0.578764949	0	0	0	0	0	0
2398	0	0	0	0	2.134050754	0	0	0	2.571334299	3.296479057	2.241239028	263.1730676	2.563928155	0	0.677442167	0	0	20.2567732	0	0	0	0.566304997	1.709285437	0
2399	0	0	0	3.489762273	0	0	53.8798754	19.35647217	11.99956006	20.87770069	121.7739872	5.947413958	0	0	0	0	0	0	0	0	0	0	0	0
2400	0	0	0	0	0	0	71.83983386	30.41731342	58.28357745	83.51080277	30.63026671	4.460560468	0	0	0	0	0	0	0	0	0	0	0	0
2401	0	0	0	0	0	0	0	0	0	0	0	0	75.63588058	7.691784466	6.0969795	5.289983573	87.43520231	8.102709282	13.44797482	9.318033493	2.866829807	1.132609993	0	0
2402	0	0	0	0	0	0	413.0790447	47.00857528	7.714002898	7.691784466	33.61858542	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
2403	0	0	0.658141619	13.95904909	0	0	197.5595431	29.03470826	28.28467729	37.36009598	51.54849764	8.921120937	0	0	0	0	0	0	0	0	0	0	0	0
2404	0.586452519	0	0.658141619	3.489762273	0	0	32.92659052	22.12168248	47.14112882	37.36009598	71.71964889	28.2502163	0	0	0	0	0	0	0	0	0	0	0	0
2405	25.80391084	18.46632692	63.83973707	62.81572091	12.80430452	0	26.9399377	15.20865671	1.714222866	4.395305409	18.6769919	2.973706979	0	0	0	0	0	0	0	0	0	0	0	0
2406	0	0	0.658141619	0	0	0	0	0	0	0	0	0	6.409820388	5.768838349	5.419537333	6.347980288	14.90372767	9.839004128	2.373172028	8.601261686	5.733659615	3.964134977	17.09285437	31.22492235
2407	0	0	0	0	0	0	62.85985463	20.73907733	62.56913462	64.83075478	32.12442607	31.22392328	0	0.961473058	0	0	0	0	0	0	0	0	0	0
2408	0	0	0	0	0	0	23.94661129	4.147815466	32.57023446	26.37183245	115.7973498	7.434267447	0	0	0	0	0	0	0	0	0	0	0	0
2409	0.586452519	2.462176923	2.632566477	0	0	0	77.82648669	64.9824423	17.14222866	32.96479057	60.51345375	32.71077677	0	0	0	0	0	0	0	0	0	0	0	0
2410	0	0	0	0	0	0	0	0	0	0	0	0	5.127856311	0	10.1616325	0	10.92940029	2.315059795	7.119516083	17.56090927	18.15658878	5.663049967	22.22071068	8.145631917
2411	0	2.462176923	0	0	0	0	0	0	0	0	0	0	3.845892233	2.884419175	4.064653	6.347980288	17.8844732	8.102709282	3.16422937	1.433543614	8.122684454	15.29023491	41.8774932	8.598167023
2412	1.759357558	196.9741538	5.923274573	17.44881136	106.7025377	45.22867768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2413	0	0	0	0	0	0	0	0	0	0	0	0	2.563928155	22.11388034	6.774421666	35.9718883	7.948654755	9.839004128	40.34392447	11.46834891	2.389024839	7.361964957	5.982499029	11.76591277
2414	0	3.693265384	1.316283239	0	10.67025377	0	197.5595431	16.59126186	38.57001449	38.45892233	44.07770088	7.434267447	0	0	0	0	0	0	0	0	0	0	0	0
2415	2.932262596	11.07979615	7.239557812	10.46928682	6.402152262	36.18294214	20.95328488	8.295630931	10.2853372	7.691784466	15.68867319	8.921120937	7.691784466	7.691784466	6.0969795	6.347980288	11.92298213	6.945179384	9.492688111	3.583859036	4.300244711	4.530439973	7.691784466	3.620280852
2416	0	0	0.658141619	0	0	0	0	1.382605155	5.999780032	6.592958114	0.747079676	10.40797443	14.10160485	2.884419175	8.129305999	3.173990144	35.7689464	14.46912372	3.16422937	2.867087229	13.3785391	2.831524983	5.982499029	0.452535106
2417	0	0	0	34.89762273	2.134050754	0	0	9.678236087	16.28511723	27.47065881	18.6769919	212.620049	0	0	0	0	0	0	0.791057343	0	0	0	0	0
2418	0	0	0.658141619	0	0	0	0	0	0	1.098826352	5.976637407	4.460560468	0	0	0	0	0	4.051354641	3.955286713	32.25473132	1.911219872	39.07504477	0.854642718	16.74379894
2419	5.278072673	98.48707691	28.95823125	52.34643409	81.09392866	27.13720661	17.95995847	22.12168248	1.714222866	4.395305409	8.964956111	2.973706979	0	0	0	0	0	0	0	0	0	0	0	0
2423	0	0	0.658141619	0	0	0	0	0	4.285557166	3.296479057	0.747079676	5.947413958	16.66553301	1.922946116	20.323265	19.04394086	33.78178271	20.2567732	1.582114685	5.01740265	8.600489422	7.361964957	12.81964078	4.525351065
2424	0	0	5.923274573	216.3652609	4.268101508	1411.134744	0	0	0	0	0.747079676	0	0	0	0	0	0	0	0	0	0	0	0	0
2425	0	1.231088461	0	13.95904909	0	0	2.993326411	48.39118043	15.4280058	19.77887434	38.10106347	25.27650932	1.281964078	0	3.387210833	4.231986859	2.980745533	3.472589692	3.16422937	5.375788553	4.778049679	4.530439973	0	0
2427	8.210335269	3.693265384	2.632566477	0	4.268101508	18.09147107	0	0	0	0	0	0	1.281964078	2.884419175	2.0323265	4.231986859	0.993581844	0.578764949	1.582114685	2.867087229	20.06780865	0.566304997	79.48177282	0.452535106
2428	0	0	0	0	0	0	2.993326411	20.73907733	16.28511723	25.2730061	21.6653106	179.9092722	0	0	0.677442167	0	0	0.578764949	3.16422937	0.716771807	1.433414904	0.566304997	0	0.452535106
2429	9.969692826	28.31503461	7.897699431	3.489762273	25.60860905	0	74.83316027	44.24336497	4.285557166	2.197652705	21.6653106	1.486853489	0	1.922946116	4.742095166	5.289983573	1.987163689	1.157529897	4.746344055	6.092560361	0.955609936	5.663049967	2.563928155	5.882956384
2430	0	0	0	0	0	0	0	0	1.714222866	4.395305409	0	0	33.33106602	8.653257524	9.484190333	29.62390801	26.8267098	9.260239179	3.955286713	12.18512072	3.822439743	14.72392991	2.563928155	4.525351065
2431	0	0	1.316283239	0	0	0	0	0	9.428225764	9.889437171	0.747079676	8.921120937	8.973748544	0	16.93605417	5.289983573	25.83312795	29.51701238	7.119516083	5.375788553	13.85634407	7.928269953	5.127856311	3.620280852
2433	0	1.231088461	0	0	0	0	0	1.382605155	59.14068888	72.52253925	0	19.32909536	11.5376767	4.807365291	2.709768666	5.289983573	3.974327378	9.839004128	1.582114685	3.225473132	1.433414904	0.566304997	1.709285437	0.452535106
2434	0	23.39068077	35.53964744	69.79524546	221.9412784	244.2348595	0	0	0	1.098826352	0.747079676	0	0	0	0	0	0	0	0	0	0	0	0	0
2435	103.8020959	1.231088461	0	0	0	0	0	0	0	0	0.747079676	0	0	1.922946116	10.1616325	1.057996715	0	3.472589692	0	0.358385904	1.433414904	5.663049967	0	4.525351065
2436	0.586452519	0	0	0	0	0	0	0	0	0	0	0	1.281964078	6.730311408	4.742095166	3.173990144	12.91656398	0	0	1.075157711	28.19049311	0	91.44677087	0.905070213
2438	0	0	0	10.46928682	2.134050754	0	74.83316027	15.20865671	31.71312303	37.36009598	79.93752532	16.35538838	0	0	0	0	0	0	0	0	0	0	0	0
2439	72.13365986	60.32333461	22.37681506	38.387385	25.60860905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2440	0	0	0	0	0	0	0	0	0	0	0	0	1.281964078	0	6.774421666	7.405977002	8.942236599	32.98960208	22.14960559	15.76897976	8.600489422	9.060879947	11.96499806	7.240561704
2441	0	0	0.658141619	3.489762273	0	0	161.6396262	49.77378559	23.99912013	21.97652705	62.75469278	7.434267447	0	0	0	0	0	0	0	0	0	0	0	0
2442	8.796787788	14.77306154	11.84654915	0	6.402152262	0	35.91991693	74.66067838	22.28489726	25.2730061	35.85982444	23.78965583	0	0	1.354884333	0	0	0	0	0	0	0	0	0
2443	0	0	0	0	0	0	0	1.382605155	59.14068888	63.73192843	0.747079676	83.26379541	0	1.922946116	3.387210833	0	0.993581844	2.893824744	0	3.225473132	3.344634775	0.566304997	0.854642718	1.810140426
2444	19.35293313	126.8021115	40.14663878	20.93857364	40.54696433	0	2.993326411	0	0.857111433	0	2.241239028	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0.452535106
2445	7.62388275	36.93265384	80.95141917	90.73381909	49.08316735	36.18294214	2.993326411	1.382605155	0.857111433	0	4.482478056	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
2446	0	0	0	0	0	0	104.7664244	81.57370416	17.9993401	29.66831151	57.52513505	14.86853489	0	0	0	0	0	0	0	0	0	0	0	0
2447	2.345810077	0	0.658141619	6.979524546	0	0	122.7263828	53.92160105	20.57067439	21.97652705	62.75469278	19.32909536	0	0	0	0	0	0	0	0	0	0	0	0
2448	0	0	0	0	0	0	47.89322258	20.73907733	32.57023446	42.85422774	68.73133019	41.6318977	0	0	0	0	0	0	0	0	0	0	0	0
2449	0	0	7.239557812	711.9115037	14.93835528	54.27441322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2450	2.345810077	136.6508192	13.820974	6.979524546	87.49608092	334.6922148	2.993326411	0	0	0	5.229557732	1.486853489	0	0	0.677442167	2.115993429	0	0	0	0	0	0	0	0
2451	73.3065649	19.69741538	54.6257544	3.489762273	4.268101508	9.045735536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2452	0	0	0	0	0	0	0	9.678236087	16.28511723	14.28474258	5.229557732	31.22392328	2.563928155	0.961473058	3.387210833	0	0.993581844	2.893824744	5.537401398	13.26027843	2.866829807	13.02501492	2.563928155	3.620280852
2454	0	1.231088461	0	0	0	0	0	0	0.857111433	0	0	0	67.94409612	90.37846748	16.258612	42.31986859	0.993581844	0	6.32845874	0.358385904	1.433414904	0	0	0
2455	0	0	0.658141619	27.91809818	0	0	23.94661129	29.03470826	41.99846022	43.95305409	50.05433829	49.06616515	0	0	0	0	0	0	0	0	0	0	0	0
2456	0	0	0.658141619	0	0	0	0	4.147815466	3.428445732	0	0	1.486853489	0	0	2.0323265	0	0.993581844	3.472589692	49.04555524	15.41059385	1.911219872	22.08589487	4.273213592	2.262675532
2457	0	0	0.658141619	6.979524546	0	0	41.90656975	5.530420621	2.571334299	3.296479057	140.4509791	16.35538838	0	0	0	0	0	0	0	0	0	0	0	0
2458	12.90195542	131.7264654	19.08610696	3.489762273	23.4745583	9.045735536	26.9399377	8.295630931	9.428225764	14.28474258	11.20619514	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
2459	0	212.9783038	9.21398267	6.979524546	76.82582715	9.045735536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2460	37.53296123	73.86530768	42.12106363	55.83619637	36.27886282	36.18294214	0	0	0	0	0.747079676	0	0	0	0	0	0	0	0	0	0	0	0	0
2461	20.52583817	28.31503461	97.40495965	3.489762273	40.54696433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2462	28.14972092	107.1046961	23.69309829	3.489762273	102.4344362	54.27441322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2463	0.586452519	0	0.658141619	3.489762273	4.268101508	0	0	1.382605155	1.714222866	0	1.494159352	0	5.127856311	0.961473058	11.51651683	5.289983573	14.90372767	6.366414436	5.537401398	13.97705024	4.300244711	13.59131992	4.273213592	33.48759788
2464	6.450977711	20.92850384	3.948849716	24.42833591	23.4745583	1465.409157	0	1.382605155	4.285557166	2.197652705	2.988318704	0	0	0	0	0	0	0	0	0	0	0	0	0
2465	0	0	0.658141619	209.3857364	4.268101508	0	8.979979233	35.94773404	9.428225764	18.68004799	26.14778866	63.93470005	0	0	0	0	0	0	0	3.225473132	0	0	0	0.452535106
2466	0.586452519	1.231088461	1.974424858	20.93857364	93.89823318	1049.305322	11.97330564	1.382605155	9.428225764	4.395305409	23.90654963	4.460560468	0	0	0	0	0	0	0	0	0	0	0	0
2467	49.84846413	6.155442307	17.76982372	38.387385	6.402152262	0	47.89322258	26.26949795	19.71356296	17.58122164	12.70035449	5.947413958	0	0	0	0	0	0	0	0	0	0	0	0
2468	43.98393894	35.70156538	61.86531221	20.93857364	23.4745583	0	2.993326411	5.530420621	1.714222866	1.098826352	1.494159352	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
2470	7.62388275	121.8777577	44.09548849	34.89762273	74.69177639	9.045735536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2471	38.70586627	23.39068077	64.49787869	17.44881136	4.268101508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.778049679	0	15.38356893	0.452535106
2472	0	0	0	3.489762273	0	0	203.5461959	11.06084124	11.14244863	10.98826352	92.63787982	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
2473	0	0	0	0	0	0	0	0	0	0	0	0	19.22946116	19.22946116	14.90372767	13.75395729	2.980745533	9.260239179	4.746344055	2.150315421	4.300244711	0.566304997	27.34856699	4.072815958
2474	0	0	0.658141619	6.979524546	0	0	143.6796677	6.913025776	8.571114331	9.889437171	110.567792	2.973706979	0	0	0	0	0	0	0	0	0	0	0	0
2475	0.586452519	0	0	62.81572091	38.41291357	1221.174297	0	5.530420621	10.2853372	10.98826352	5.229557732	28.2502163	0	0	0	0	0	0	0	0	0	0	0	0
2477	19.93938565	172.3523846	20.4023902	10.46928682	23.4745583	18.09147107	0	0	1.714222866	0	0	0	0	0	0	0	0	0.578764949	0	0	0	0	0	0
2478	0.586452519	0	1.316283239	3.489762273	2.134050754	0	173.6129318	76.04328354	12.8566715	8.790610818	50.80141796	22.30280234	0	0	0	0	0	0	0	0	0	0	0	0
2479	8.796787788	2.462176923	15.79539886	94.22358137	10.67025377	0	194.5662167	51.15639074	1.714222866	2.197652705	32.12442607	2.973706979	0	0	0	0	0	0	0	0	0	0	0	0
2480	0.586452519	0	0	0	0	0	161.6396262	87.10412478	17.9993401	15.38356893	43.3306212	19.32909536	0	0	0	0	0	0	0	0	0	0	0	0
2481	15.83421802	81.25183845	42.12106363	52.34643409	17.07240603	0	35.91991693	12.4434464	5.999780032	2.197652705	9.712035787	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
2483	0	0	0	20.93857364	0	27.13720661	95.78644515	22.12168248	27.42756586	49.44718585	60.51345375	11.89482792	0	0	0	0	0	0	0	0	0	0	0	0
2484	0	0	0	0	0	0	0	0	0	0	0	0	6.409820388	6.730311408	7.451863833	23.27592772	2.980745533	0.578764949	27.68700699	7.526103975	1.433414904	2.265219987	7.691784466	46.15858086
2485	4.691620154	29.54612307	5.265132954	38.387385	46.94911659	280.4178016	2.993326411	6.913025776	2.571334299	2.197652705	2.241239028	10.40797443	0	0	7.451863833	11.63796386	0	3.472589692	6.32845874	3.583859036	1.433414904	9.060879947	0.854642718	11.76591277
2486	14.07486046	48.01244999	94.77239318	3.489762273	19.20645679	0	8.979979233	0	0.857111433	0	0.747079676	0	0	0	0	0	0	0	0	0	0	0	0	0
2487	0	0	0	0	0	0	14.96663205	17.97386702	38.57001449	47.24953315	61.26053343	52.03987213	0	0	0	0	0	0	0	0	0	0	0	0
2488	2.932262596	0	0	6.979524546	0	0	119.7330564	107.8432021	10.2853372	14.28474258	48.56017894	11.89482792	0	0	0	0	0	0	0	0	0	0	0	0
2490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.354884333	3.173990144	4.967909222	3.472589692	34.80652307	6.450946264	19.59000368	10.75979494	60.67963301	0.905070213
2491	8.210335269	39.39483076	67.78858679	13.95904909	132.3111468	18.09147107	8.979979233	1.382605155	0	0	0.747079676	0	0	0	0	0	0	0	0	0	0	0	0	0
2492	0	20.92850384	2.632566477	289.6502686	46.94911659	398.0123636	2.993326411	33.18252373	0.857111433	3.296479057	1.494159352	1.486853489	0	0	0	0	0	0	0	1.791929518	0.477804968	3.39782998	0	0
2493	0	1.231088461	0	3.489762273	164.3219081	1239.265768	0	1.382605155	1.714222866	1.098826352	0	2.973706979	0	0	0	0	0	0	0	0	0	0	0	0
2494	0	0	0.658141619	45.36690955	0	9.045735536	65.85318104	30.41731342	34.28445732	41.75540139	44.07770088	28.2502163	0	0	0.677442167	0	0	0	0	1.075157711	0.477804968	0	0.854642718	0
2495	0	1.231088461	0.658141619	6.979524546	0	0	0	6.913025776	2.571334299	2.197652705	20.17115125	8.921120937	0	0.961473058	7.451863833	0	12.91656398	15.04788867	7.910573426	19.7112247	11.9451242	10.75979494	2.563928155	3.620280852
2496	8.796787788	28.31503461	2.632566477	3.489762273	19.20645679	0	2.993326411	1.382605155	5.142668599	3.296479057	0	8.921120937	1.281964078	0.961473058	8.806748166	1.057996715	5.961491066	23.15059795	7.910573426	5.734174457	10.98951426	13.59131992	7.691784466	3.167745745
2497	0.586452519	0	0	0	0	0	0	0	0	0	0	0	32.04910194	11.5376767	19.64582283	12.69596058	34.77536455	6.945179384	10.28374545	0.358385904	10.51170929	5.663049967	13.6742835	4.977886171
2498	2.932262596	0	0.658141619	34.89762273	0	0	272.3927034	62.21723199	5.142668599	6.592958114	38.84814315	7.434267447	0	0	0	0	0	0	0	0	0	0	0	0
2499	0	0	0	0	0	0	0	1.382605155	0	0	0	0	0	5.768838349	7.451863833	2.115993429	1.987163689	2.315059795	37.1796951	3.583859036	11.46731923	3.39782998	45.29606408	21.26915
2500	0.586452519	0	0.658141619	38.387385	0	9.045735536	50.88654899	17.97386702	40.28423736	32.96479057	59.0192944	28.2502163	1.281964078	0	0	0	0	0	0	0	0	0	0	0
2501	0	0	0	3.489762273	0	0	0	0	0	0	0	0	11.5376767	9.614730582	4.742095166	9.521970432	10.92940029	2.893824744	0.791057343	1.433543614	8.122684454	1.132609993	17.94749709	2.715210639
2502	0	0	0	0	0	0	2.993326411	0	46.28401739	64.83075478	45.57186023	66.90840702	0	0	0	0	0	0	0	0	0	0	0	0
2503	0	0	0.658141619	0	0	0	0	1.382605155	12.8566715	12.08708988	0.747079676	0	8.973748544	0.961473058	0.677442167	0	5.961491066	4.63011959	2.373172028	22.93669783	2.866829807	6.79565996	2.563928155	1.357605319
2504	0	0	0.658141619	0	0	0	0	0	0	0	0	0	8.973748544	8.653257524	15.58116983	52.89983573	23.84596427	12.73282887	11.86586014	2.150315421	4.778049679	5.663049967	23.0753534	0.452535106
2505	0	0	0	0	0	0	0	0	0	0	0	0	74.3539165	26.92124563	2.0323265	10.57996715	71.5378928	5.208884538	6.32845874	1.075157711	2.389024839	9.627184943	0.854642718	0.452535106
2506	3.518715115	0	4.606991335	73.28500773	10.67025377	253.280595	0	35.94773404	16.28511723	18.68004799	10.45911546	111.5140117	0	0	0	0	0	0.578764949	0	0	0	0	0	0.452535106
2507	43.39748642	32.00829999	36.85593068	62.81572091	17.07240603	0	20.95328488	9.678236087	0	2.197652705	8.964956111	4.460560468	0	0	0	1.057996715	0	1.157529897	0.791057343	0	0.955609936	0.566304997	0	0
2508	5.864525192	1.231088461	0.658141619	3.489762273	0	0	0	0	0	0	7.470796759	0	8.973748544	26.92124563	8.129305999	25.39192115	11.92298213	2.893824744	1.582114685	0.716771807	7.644879486	2.831524983	32.4764233	5.430421278
2510	0	1.231088461	0	0	0	0	0	0	7.714002898	9.889437171	0	1.486853489	56.40641942	62.49574879	8.806748166	23.27592772	8.942236599	12.73282887	0	0.358385904	0.477804968	6.229354963	0	0
2511	0	0	0	0	0	0	0	0	0	0	0	0	3.845892233	9.614730582	0.677442167	16.92794743	0	0	9.492688111	2.508701325	13.85634407	1.69891499	18.80213981	14.48112341
2512	0	0	0	0	0	0	0	0	0	0	0	0	6.409820388	6.730311408	2.709768666	19.04394086	4.967909222	7.523944333	16.61220419	6.450946264	11.9451242	10.19348994	17.09285437	5.430421278
2513	0	0	0	0	0	0	0	0	0	0	0	0	2.563928155	12.49914976	46.7435095	20.10193758	6.955072911	3.472589692	3.16422937	0.716771807	3.344634775	2.831524983	47.85999223	5.430421278
2514	5.864525192	0	0	0	0	0	137.6930149	40.0955495	20.57067439	21.97652705	59.76637407	11.89482792	0	0	0	0	0	0.578764949	0	0	0	0	0.854642718	0
2515	0	0	0	0	0	0	0	0	0	0	0	0	2.563928155	0.961473058	0	8.463973717	21.85880058	4.051354641	53.00084195	17.20252337	19.59000368	8.49457495	0.854642718	2.262675532
2516	0	1.231088461	0	0	76.82582715	1374.951801	0	23.50428764	3.428445732	1.098826352	4.482478056	2.973706979	0	0	0	0	0	0	0	0	0	0	0	0
2517	1.172905038	103.4114308	38.83035554	87.24405682	25.60860905	36.18294214	29.93326411	4.147815466	4.285557166	5.494131761	2.988318704	7.434267447	0	0	0	0	0	0	0	0	0	0	0	0
2518	21.11229069	23.39068077	4.606991335	3.489762273	25.60860905	54.27441322	0	2.76521031	14.57089436	9.889437171	5.976637407	72.85582098	1.281964078	0.961473058	1.354884333	0	0.993581844	2.893824744	0.791057343	1.791929518	1.911219872	5.663049967	0.854642718	0.452535106
2519	0	0	0	0	2.134050754	0	17.95995847	5.530420621	5.142668599	6.592958114	13.44743417	2.973706979	3.845892233	1.922946116	2.709768666	5.289983573	10.92940029	3.472589692	3.955286713	5.734174457	8.600489422	4.530439973	23.0753534	3.167745745
2520	0	0	0	0	0	0	0	0	29.99890016	34.06361692	83.6729237	57.98728609	0	0	0	0	0	0	0	0	0	0	0	0
2521	0	0	0	0	0	0	68.84650745	38.71294435	23.99912013	20.87770069	76.20212695	25.27650932	0	0	0	0	0	0	0	0	0	0	0	0
2522	0	0	0	13.95904909	0	0	29.93326411	35.94773404	23.99912013	41.75540139	64.24885213	35.68448375	0	0	0	0	0	0	0	0.358385904	0	0	0	0
2523	0	0	0	0	0	0	0	0	0	2.197652705	0	11.89482792	15.38356893	2.884419175	27.09768666	4.231986859	21.85880058	37.04095672	0.791057343	2.150315421	8.600489422	6.229354963	10.25571262	3.167745745
2524	2.345810077	1.231088461	1.316283239	13.95904909	0	0	53.8798754	42.86075981	41.99846022	29.66831151	47.81309926	23.78965583	0	0	0	0	0	0	0	0.358385904	0	0	0	0
2525	0.586452519	0	0	0	0	0	2.993326411	0	0	0	0	0	0	0	28.452571	0	2.980745533	10.99653403	3.16422937	1.791929518	14.33414904	6.229354963	26.49392427	1.357605319
2526	0	0	0	0	0	0	0	0	0.857111433	0	0	0	1.281964078	0.961473058	14.90372767	16.92794743	3.974327378	0.578764949	0.791057343	1.791929518	17.20097884	1.132609993	80.33641553	3.167745745
2527	45.7432965	24.62176923	62.52345383	13.95904909	17.07240603	9.045735536	11.97330564	1.382605155	1.714222866	1.098826352	1.494159352	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
2528	12.3155029	132.9575538	25.66752315	97.71334364	14.93835528	9.045735536	0	0	2.571334299	0	2.988318704	0	0	0	0	0	0	0	0	0	0	0	0	0
2529	26.97681588	86.17619229	25.66752315	6.979524546	119.5068422	36.18294214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2530	0	0	0	0	0	0	122.7263828	26.26949795	40.28423736	45.05188044	47.06601958	7.434267447	0	0	0	0	0	0	0	0	0	0	0	0
2533	10.55614535	100.9492538	48.70247983	24.42833591	72.55772564	9.045735536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2534	0	1.231088461	1.974424858	509.5052918	0	36.18294214	0	5.530420621	3.428445732	2.197652705	3.73539838	34.19763026	1.281964078	0	3.387210833	3.173990144	2.980745533	0.578764949	0	0	1.433414904	0	0.854642718	0
2535	8.796787788	1.231088461	3.290708096	3.489762273	0	0	110.7530772	37.33033919	22.28489726	29.66831151	52.29557732	10.40797443	0	0	0	0	0	0	0	0	0	0	0	0
2536	2.932262596	30.77721153	113.8585001	10.46928682	19.20645679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2537	0	0	5.923274573	0	2.134050754	0	0	5.530420621	17.9993401	28.56948516	0.747079676	16.35538838	10.25571262	2.884419175	2.0323265	3.173990144	5.961491066	2.315059795	0	1.433543614	1.433414904	0	0	1.357605319
